取引No,会計日,会計時間,合計,小計,内消費税,現金,Pontaポイント(Airウォレット),クレジットカード(Airペイ),交通系電子マネー(Airペイ),ポイント(POICHI for Airレジ),クレジットカード(Square),モバイル決済(モバイル決済 for Airレジ),金券合計,売掛合計,おつり,現金以外おつり不支払額,割引/割増,人数,商品点数,滞在時間,伝票名,レジID,レジ担当者名,カテゴリ名,メニュー名,種別１,種別２,価格,注文数量,割引/割増数量,割引/割増単価,単位,割引/割増合計額,ID,リソース名
RB0120170901174531000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","コーラ","","",250,4,0,0,-,0,1675A88A6A5B454DBF7B325532861618,
RB0120170901174531000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,1,0,0,-,0,1675A88A6A5B454DBF7B325532861618,
RB0120170901174531000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎グラス","吉四六          ","","",600,6,0,0,-,0,1675A88A6A5B454DBF7B325532861618,
RB0120170901174531000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり420","","",420,1,0,0,-,0,1675A88A6A5B454DBF7B325532861618,
RB0120170901174531000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","カルピスサワー","","",380,1,0,0,-,0,1675A88A6A5B454DBF7B325532861618,
RB0120170901174531000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","あんず酒","","",380,2,0,0,-,0,1675A88A6A5B454DBF7B325532861618,
RB0120170901174531000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,3,0,0,-,0,1675A88A6A5B454DBF7B325532861618,
RB0120170901174531000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","板長おまかせ10貫","","",3000,1,0,0,-,0,1675A88A6A5B454DBF7B325532861618,
RB0120170901215759000,2017/09/01,22:30:48,8130,7530,602,0,0,0,0,0,0,0,0,8130,0,0,-2,3,8,00:32:48,"カウンター13，カウンター14，カウンター15",0002,"中山","にぎり","おまかせにぎり","","",2600,1,0,0,-,0,0CB7D27F692D4C6CBF8472686E93B2F2,"未設定"
RB0120170901215759000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","特上にぎり","","",1850,1,0,0,-,0,0CB7D27F692D4C6CBF8472686E93B2F2,
RB0120170901215759000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","まんさくの花 吟丸 純米吟醸","","",780,1,0,0,-,0,0CB7D27F692D4C6CBF8472686E93B2F2,
RB0120170901215759000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","楯野川 純米大吟醸","","",780,1,0,0,-,0,0CB7D27F692D4C6CBF8472686E93B2F2,
RB0120170901215759000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","あんず酒","","",380,1,0,0,-,0,0CB7D27F692D4C6CBF8472686E93B2F2,
RB0120170901215759000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,3,0,0,-,0,0CB7D27F692D4C6CBF8472686E93B2F2,
RB0320170901212402000,2017/09/01,22:33:26,19150,17970,1418,20000,0,0,0,0,0,0,0,0,850,0,-7,2,30,01:09:24,"テーブル6",0002,"中山","お造り","中トロ刺","","",1800,1,0,0,-,0,46D6296B3CB74C43B4A3583FFD6E3644,"未設定"
RB0320170901212402000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","真つぶ貝刺","","",900,1,0,0,-,0,46D6296B3CB74C43B4A3583FFD6E3644,
RB0320170901212402000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","しまあじ刺","","",780,1,0,0,-,0,46D6296B3CB74C43B4A3583FFD6E3644,
RB0320170901212402000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","レンコンはさみ揚","","",650,1,0,0,-,0,46D6296B3CB74C43B4A3583FFD6E3644,
RB0320170901212402000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","特上にぎり","","",1850,3,0,0,-,0,46D6296B3CB74C43B4A3583FFD6E3644,
RB0320170901212402000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","リブロースステーキ","","",1200,1,0,0,-,0,46D6296B3CB74C43B4A3583FFD6E3644,
RB0320170901212402000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,1,0,0,-,0,46D6296B3CB74C43B4A3583FFD6E3644,
RB0320170901212402000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,1,0,0,-,0,46D6296B3CB74C43B4A3583FFD6E3644,
RB0320170901212402000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,1,0,0,-,0,46D6296B3CB74C43B4A3583FFD6E3644,
RB0320170901212402000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,1,0,0,-,0,46D6296B3CB74C43B4A3583FFD6E3644,
RB0320170901212402000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,4,0,0,-,0,46D6296B3CB74C43B4A3583FFD6E3644,
RB0320170901212402000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻250","","",250,2,0,0,-,0,46D6296B3CB74C43B4A3583FFD6E3644,
RB0320170901212402000,,,,,,,,,,,,,,,,,,,,,,,,"お土産","折100","","",100,3,0,0,-,0,46D6296B3CB74C43B4A3583FFD6E3644,
RB0320170901212402000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","カルピスサワー","","",380,1,0,0,-,0,46D6296B3CB74C43B4A3583FFD6E3644,
RB0320170901212402000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","生レモンサワー","","",480,2,0,0,-,0,46D6296B3CB74C43B4A3583FFD6E3644,
RB0320170901212402000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","カシス","","",380,1,0,0,-,0,46D6296B3CB74C43B4A3583FFD6E3644,
RB0320170901212402000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,46D6296B3CB74C43B4A3583FFD6E3644,
RB0320170901212402000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日のお造り","","",980,1,0,0,-,0,46D6296B3CB74C43B4A3583FFD6E3644,
RB0320170901212402000,,,,,,,,,,,,,,,,,,,,,,,,"お土産","保冷剤","","",200,2,0,0,-,0,46D6296B3CB74C43B4A3583FFD6E3644,
RB0120170901211646000,2017/09/01,22:42:10,6950,6710,514,10000,0,0,0,0,0,0,0,0,3050,0,-3,2,17,01:25:24,"テーブル1",0002,"中山","焼き物","銀だら照り焼","","",900,1,0,0,-,0,894B3578FC1F49B8A178AE78AA8D4B41,"未設定"
RB0120170901211646000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","アサヒ中瓶","","",500,2,0,0,-,0,894B3578FC1F49B8A178AE78AA8D4B41,
RB0120170901211646000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,2,0,0,-,0,894B3578FC1F49B8A178AE78AA8D4B41,
RB0120170901211646000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,2,0,0,-,0,894B3578FC1F49B8A178AE78AA8D4B41,
RB0120170901211646000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,2,0,0,-,0,894B3578FC1F49B8A178AE78AA8D4B41,
RB0120170901211646000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,3,0,0,-,0,894B3578FC1F49B8A178AE78AA8D4B41,
RB0120170901211646000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻650","","",650,2,0,0,-,0,894B3578FC1F49B8A178AE78AA8D4B41,
RB0120170901211646000,,,,,,,,,,,,,,,,,,,,,,,,"ウイスキー","フリージングハイボール","","",380,1,0,0,-,0,894B3578FC1F49B8A178AE78AA8D4B41,
RB0120170901211646000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,894B3578FC1F49B8A178AE78AA8D4B41,
RB0120170901203210000,2017/09/01,22:58:39,13350,12530,988,15000,0,0,0,0,0,0,0,0,1650,0,-9,3,21,02:26:28,"テーブル2",0002,"中山","お造り","おまかせ刺身盛","","",2900,1,0,0,-,0,5B0F66A114E74A60BC29403529D58388,"未設定"
RB0120170901203210000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","げそ七味焼","","",650,1,0,0,-,0,5B0F66A114E74A60BC29403529D58388,
RB0120170901203210000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","焼明太子","","",780,1,0,0,-,0,5B0F66A114E74A60BC29403529D58388,
RB0120170901203210000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,3,0,0,-,0,5B0F66A114E74A60BC29403529D58388,
RB0120170901203210000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,2,0,0,-,0,5B0F66A114E74A60BC29403529D58388,
RB0120170901203210000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻250","","",250,1,0,0,-,0,5B0F66A114E74A60BC29403529D58388,
RB0120170901203210000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻450","","",450,2,0,0,-,0,5B0F66A114E74A60BC29403529D58388,
RB0120170901203210000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻650","","",650,1,0,0,-,0,5B0F66A114E74A60BC29403529D58388,
RB0120170901203210000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎ボトル","ジンロ","","",1500,1,0,0,-,0,5B0F66A114E74A60BC29403529D58388,
RB0120170901203210000,,,,,,,,,,,,,,,,,,,,,,,,"割り物","割り物&BS","","",380,5,0,0,-,0,5B0F66A114E74A60BC29403529D58388,
RB0120170901203210000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,3,0,0,-,0,5B0F66A114E74A60BC29403529D58388,
RB0120170901215756000,2017/09/01,23:03:36,4570,4420,338,0,0,0,0,0,0,0,0,4570,0,0,-5,1,8,01:05:40,"カウンター8",0002,"中山","日本酒","久保田 特別本醸造 千寿","","",680,1,0,0,-,0,89C6B1F35D0448EA89ECFB09F77F6624,"未設定"
RB0120170901215756000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","麒麟山 吟醸辛口","","",880,1,0,0,-,0,89C6B1F35D0448EA89ECFB09F77F6624,
RB0120170901215756000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,1,0,0,-,0,89C6B1F35D0448EA89ECFB09F77F6624,
RB0120170901215756000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,2,0,0,-,0,89C6B1F35D0448EA89ECFB09F77F6624,
RB0120170901215756000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","マグロ三種にぎり","","",850,1,0,0,-,0,89C6B1F35D0448EA89ECFB09F77F6624,
RB0120170901215756000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","貝三種にぎり","","",750,1,0,0,-,0,89C6B1F35D0448EA89ECFB09F77F6624,
RB0120170901215756000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,1,0,0,-,0,89C6B1F35D0448EA89ECFB09F77F6624,
000220170902001040517,2017/09/02,00:10:50,3000,3000,222,3000,0,0,0,0,0,0,0,0,0,0,0,1,1,00:00:00,"伝票00020553",0002,"中山","出前","出前3000","","",3000,1,0,0,-,0,59B33139875F4012B4A95408F9ACE8FD,"未設定"
RB0120170901231511000,2017/09/02,00:21:55,9090,8420,673,10100,0,0,0,0,0,0,0,0,1010,0,-3,2,7,01:06:44,"テーブル1",0002,"中山","お造り","平目薄造り","","",1200,1,0,0,-,0,49E8B294F7DC4716BA76D7B86D86C6BE,"未設定"
RB0120170901231511000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","八海山 本醸造","","",680,1,0,0,-,0,49E8B294F7DC4716BA76D7B86D86C6BE,
RB0120170901231511000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","出羽桜 桜花 吟醸","","",780,1,0,0,-,0,49E8B294F7DC4716BA76D7B86D86C6BE,
RB0120170901231511000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,49E8B294F7DC4716BA76D7B86D86C6BE,
RB0120170901231511000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","おまかせ8貫","","",2500,2,0,0,-,0,49E8B294F7DC4716BA76D7B86D86C6BE,
