取引No,会計日,会計時間,合計,小計,内消費税,現金,Pontaポイント(Airウォレット),クレジットカード(Airペイ),交通系電子マネー(Airペイ),ポイント(POICHI for Airレジ),クレジットカード(Square),モバイル決済(モバイル決済 for Airレジ),金券合計,売掛合計,おつり,現金以外おつり不支払額,割引/割増,人数,商品点数,滞在時間,伝票名,レジID,レジ担当者名,カテゴリ名,メニュー名,種別１,種別２,価格,注文数量,割引/割増数量,割引/割増単価,単位,割引/割増合計額,ID,リソース名
RB0320170601182929000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,4,0,0,-,0,3E80C4169E3C4D9AB7304C546A2C5D42,
RB0320170601182929000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,4,0,0,-,0,3E80C4169E3C4D9AB7304C546A2C5D42,
RB0320170601182929000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻250","","",250,4,0,0,-,0,3E80C4169E3C4D9AB7304C546A2C5D42,
RB0320170601182929000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻450","","",450,4,0,0,-,0,3E80C4169E3C4D9AB7304C546A2C5D42,
RB0320170601182929000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎ボトル","いいちこ","","",2300,1,0,0,-,0,3E80C4169E3C4D9AB7304C546A2C5D42,
RB0320170601182929000,,,,,,,,,,,,,,,,,,,,,,,,"割り物","割り物&BS","","",380,6,0,0,-,0,3E80C4169E3C4D9AB7304C546A2C5D42,
RB0320170601182929000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,3,0,0,-,0,3E80C4169E3C4D9AB7304C546A2C5D42,
RB0120170601205542000,2017/06/01,21:28:58,5600,5500,414,6000,0,0,0,0,0,0,0,0,400,0,-2,2,28,00:33:15,"テーブル4",0002,"中山","お造り","活たこ刺","","",780,1,0,0,-,0,3927A2B3E68243188FF6DCE2EC1ADE27,"未設定"
RB0120170601205542000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,6,0,0,-,0,3927A2B3E68243188FF6DCE2EC1ADE27,
RB0120170601205542000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,11,0,0,-,0,3927A2B3E68243188FF6DCE2EC1ADE27,
RB0120170601205542000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,2,0,0,-,0,3927A2B3E68243188FF6DCE2EC1ADE27,
RB0120170601205542000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり80","","",80,4,0,0,-,0,3927A2B3E68243188FF6DCE2EC1ADE27,
RB0120170601205542000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,2,0,0,-,0,3927A2B3E68243188FF6DCE2EC1ADE27,
RB0120170601205542000,,,,,,,,,,,,,,,,,,,,,,,,"ドリンクその他","おすすめ","","",250,2,0,0,-,0,3927A2B3E68243188FF6DCE2EC1ADE27,
000220170601212923646,2017/06/01,21:29:34,10000,10000,740,10000,0,0,0,0,0,0,0,0,0,0,0,1,1,00:00:00,"伝票00020535",0002,"中山","出前","出前10000","","",10000,1,0,0,-,0,4BC530F5877D4BB28767D3FD6B20BBC4,"未設定"
RB0120170601204552000,2017/06/01,21:49:29,5710,5420,422,10010,0,0,0,0,0,0,0,0,4300,0,-2,3,16,01:03:36,"カウンター7，カウンター8，カウンター9",0002,"中山","お好みにぎり","にぎり180","","",180,2,0,0,-,0,6431755F290E4B3DBF36B2CE815010D4,"未設定"
RB0120170601204552000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,4,0,0,-,0,6431755F290E4B3DBF36B2CE815010D4,
RB0120170601204552000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,2,0,0,-,0,6431755F290E4B3DBF36B2CE815010D4,
RB0120170601204552000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","ウーロンハイ","","",380,2,0,0,-,0,6431755F290E4B3DBF36B2CE815010D4,
RB0120170601204552000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","緑茶ハイ","","",380,2,0,0,-,0,6431755F290E4B3DBF36B2CE815010D4,
RB0120170601204552000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,3,0,0,-,0,6431755F290E4B3DBF36B2CE815010D4,
RB0120170601204552000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすすめ","","",1000,1,0,0,-,0,6431755F290E4B3DBF36B2CE815010D4,
000220170601220114392,2017/06/01,22:01:23,3000,3000,222,3000,0,0,0,0,0,0,0,0,0,0,0,1,1,00:00:00,"伝票00020536",0002,"中山","出前","出前3000","","",3000,1,0,0,-,0,916095F3C92844A48954D75D022B8EA6,"未設定"
RB0120170601212235000,2017/06/01,22:32:58,9420,9220,697,10000,0,0,0,0,0,0,0,0,580,0,-1,2,36,01:10:22,"テーブル3",0002,"中山","揚げ物・煮物","茶碗蒸し","","",500,1,0,0,-,0,4219AB1DBF7548ACAE68E09D054AEAAE,"未設定"
RB0120170601212235000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,6,0,0,-,0,4219AB1DBF7548ACAE68E09D054AEAAE,
RB0120170601212235000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,6,0,0,-,0,4219AB1DBF7548ACAE68E09D054AEAAE,
RB0120170601212235000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,3,0,0,-,0,4219AB1DBF7548ACAE68E09D054AEAAE,
RB0120170601212235000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり80","","",80,1,0,0,-,0,4219AB1DBF7548ACAE68E09D054AEAAE,
RB0120170601212235000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,5,0,0,-,0,4219AB1DBF7548ACAE68E09D054AEAAE,
RB0120170601212235000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,8,0,0,-,0,4219AB1DBF7548ACAE68E09D054AEAAE,
RB0120170601212235000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","あさり汁","","",280,2,0,0,-,0,4219AB1DBF7548ACAE68E09D054AEAAE,
RB0120170601212235000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","カルピス","","",350,2,0,0,-,0,4219AB1DBF7548ACAE68E09D054AEAAE,
RB0120170601212235000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","あんず酒","","",380,1,0,0,-,0,4219AB1DBF7548ACAE68E09D054AEAAE,
RB0120170601212235000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,1,0,0,-,0,4219AB1DBF7548ACAE68E09D054AEAAE,
000220170601225635582,2017/06/01,22:56:52,3200,3200,237,3200,0,0,0,0,0,0,0,0,0,0,0,1,2,00:00:00,"伝票00020537",0002,"中山","出前","出前(上にぎり)","","",1600,2,0,0,-,0,6186913DFE3D4847AFE32D6854CADD1C,"未設定"
000220170601225714921,2017/06/01,22:57:27,900,900,66,0,0,0,0,0,0,0,0,900,0,0,0,1,1,00:00:00,"伝票00020538",0002,"中山","出前","コスモ","","",900,1,0,0,-,0,25D62163221E456AA7AB3A8F4622595F,"未設定"
RB0120170601215718000,2017/06/01,23:44:41,15120,14160,1120,0,0,0,0,0,0,0,0,15120,0,0,-6,2,24,01:47:23,"テーブル5",0002,"中山","お造り","真つぶ貝刺","","",900,1,0,0,-,0,34FEF43C0FF04BA8A3DAF8492630F65F,"未設定"
RB0120170601215718000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","伊勢エビうに焼","","",2500,1,0,0,-,0,34FEF43C0FF04BA8A3DAF8492630F65F,
RB0120170601215718000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","銀だら照り焼","","",900,1,0,0,-,0,34FEF43C0FF04BA8A3DAF8492630F65F,
RB0120170601215718000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","焼はまぐり","","",650,1,0,0,-,0,34FEF43C0FF04BA8A3DAF8492630F65F,
RB0120170601215718000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","焼明太子","","",780,1,0,0,-,0,34FEF43C0FF04BA8A3DAF8492630F65F,
RB0120170601215718000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,1,0,0,-,0,34FEF43C0FF04BA8A3DAF8492630F65F,
RB0120170601215718000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,1,0,0,-,0,34FEF43C0FF04BA8A3DAF8492630F65F,
RB0120170601215718000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,1,0,0,-,0,34FEF43C0FF04BA8A3DAF8492630F65F,
RB0120170601215718000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,2,0,0,-,0,34FEF43C0FF04BA8A3DAF8492630F65F,
RB0120170601215718000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","しじみ汁","","",280,2,0,0,-,0,34FEF43C0FF04BA8A3DAF8492630F65F,
RB0120170601215718000,,,,,,,,,,,,,,,,,,,,,,,,"ウイスキー","フリージングハイボール","","",380,6,0,0,-,0,34FEF43C0FF04BA8A3DAF8492630F65F,
RB0120170601215718000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","サーモンハラス焼","","",650,1,0,0,-,0,34FEF43C0FF04BA8A3DAF8492630F65F,
RB0120170601215718000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","ゆば刺","","",700,1,0,0,-,0,34FEF43C0FF04BA8A3DAF8492630F65F,
RB0120170601215718000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","マグロ三種にぎり","","",850,1,0,0,-,0,34FEF43C0FF04BA8A3DAF8492630F65F,
RB0120170601215718000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,34FEF43C0FF04BA8A3DAF8492630F65F,
RB0120170601215718000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","マグロ三点盛","","",1400,1,0,0,-,0,34FEF43C0FF04BA8A3DAF8492630F65F,
RB0120170601230155000,2017/06/02,00:02:33,8510,7950,630,10010,0,0,0,0,0,0,0,0,1500,0,-6,4,19,01:00:37,"テーブル4",0002,"中山","焼き物","穴子白焼","","",1200,1,0,0,-,0,2275ABA036984EF685FCF1C68EE7851F,"未設定"
RB0120170601230155000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","かきバター焼","","",780,1,0,0,-,0,2275ABA036984EF685FCF1C68EE7851F,
RB0120170601230155000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","ウーロン茶","","",250,1,0,0,-,0,2275ABA036984EF685FCF1C68EE7851F,
RB0120170601230155000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎グラス","ジンロ","","",400,4,0,0,-,0,2275ABA036984EF685FCF1C68EE7851F,
RB0120170601230155000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎グラス","屋久島          ","","",550,2,0,0,-,0,2275ABA036984EF685FCF1C68EE7851F,
RB0120170601230155000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,2,0,0,-,0,2275ABA036984EF685FCF1C68EE7851F,
RB0120170601230155000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,1,0,0,-,0,2275ABA036984EF685FCF1C68EE7851F,
RB0120170601230155000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,1,0,0,-,0,2275ABA036984EF685FCF1C68EE7851F,
RB0120170601230155000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","ウーロンハイ","","",380,2,0,0,-,0,2275ABA036984EF685FCF1C68EE7851F,
RB0120170601230155000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,3,0,0,-,0,2275ABA036984EF685FCF1C68EE7851F,
RB0120170601230155000,,,,,,,,,,,,,,,,,,,,,,,,"ドリンクその他","おすすめ","","",250,1,0,0,-,0,2275ABA036984EF685FCF1C68EE7851F,
000220170602010035583,2017/06/02,01:00:46,4000,4000,296,4000,0,0,0,0,0,0,0,0,0,0,0,1,1,00:00:00,"伝票00020539",0002,"中山","出前","お好み(出前)","","",4000,1,0,0,-,0,5E4FC19937FE4228A90E36C59548ECDF,"未設定"
000220170602010201031,2017/06/02,01:02:14,20000,20000,1481,0,0,0,0,0,0,0,0,20000,0,0,0,1,1,00:00:00,"伝票00020540",0002,"中山","出前","お好み(出前)","","",20000,1,0,0,-,0,16B941B20A2A42E4BBB78DD5AE777318,"未設定"
RB0120170602001931000,2017/06/02,01:23:28,3480,3300,257,5000,0,0,0,0,0,0,0,0,1520,0,-5,1,8,01:03:57,"カウンター5",0002,"中山","お好みにぎり","にぎり180","","",180,1,0,0,-,0,07B16BF1C16A4B3D8A613B2B17F7EBF4,"未設定"
RB0120170602001931000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,1,0,0,-,0,07B16BF1C16A4B3D8A613B2B17F7EBF4,
